Name;PKD_2007;PKD_2007_all;description_PL;description_EN;source
BEKKELUND GARD & KERAMIKK AS;2345;NULL;Warsztaty garncarskie. Zajęcia na kursie ceramiki. Produkcja rolnicza. Przetwarzanie własnej produkcji żywności. Sklep rolniczy i rolniczy.;Manufacture of other ceramic products;Dane_Norwegia_1
BOGGITRILLE AS;3092;NULL;Produkcja przyczep wózków i innych akcesoriów. Wózki Boggy to wózki do przewożenia dzieci w trudnym terenie, takim jak lasy i busz. Używane w związku z zajęciami rekreacyjnymi i wycieczkami dla dzieci i dorosłych.;Manufacture of bicycles and invalid carriages;Dane_Norwegia_1
ASE STRAND;1429;NULL;Szeroka produkcja i sprzedaż kapeluszy m.in. nakryć głowy, ale także produkcja (szycie) odzieży firmowej.;Manufacture of other wearing apparel and accessories n.e.c.;Dane_Norwegia_1
KLISTER AS;1812;NULL;Produkcja i sprzedaż niestandardowych naklejek do celów dekoracyjnych, marketingowych i użytku osobistego.;Other printing;Dane_Norwegia_1
KARLSSON BRODBAKST AS;1071;NULL;Produkcja i sprzedaż wyrobów piekarniczych.;"Manufacture of bread; manufacture of fresh pastry goods and cakes";Dane_Norwegia_1
JASP HOLDING AS;2511;NULL;Inwestuj w inne firmy i zarządzaj zwrotami firmy.;Manufacture of metal structures and parts of structures;Dane_Norwegia_1
A7 PRINT AS;1812;NULL;Ksero i handel.;Other printing;Dane_Norwegia_1
TEMA ISOTECH AS;2221;NULL;Produkcja i handel wyrobami izolacyjnymi. Leasing personelu. Inwestycje i udziały w innych spółkach w kraju i za granicą.;Manufacture of plastic plates, sheets, tubes and profiles;Dane_Norwegia_1
HAGENS VEVRAMMER AS;2594;NULL;Warsztat mechaniczny.;Manufacture of fasteners and screw machine products;Dane_Norwegia_1
SLOTTSKAKER AS;1071;NULL;Przedmiotem działalności spółki jest posiadanie nieruchomości, działalność deweloperska i wynajem nieruchomości, posiadanie udziałów w innych spółkach, inwestowanie w akcje i inne papiery wartościowe oraz inna działalność naturalnie z tym związana.;"Manufacture of bread; manufacture of fresh pastry goods and cakes";Dane_Norwegia_1
NARBO KYLLINGSLAKT AS;1012;NULL;Prowadzenie działalności ubojowej związanej z dostawami brojlerów od członków Prior Norge BA i innych producentów brojlerów, którzy zawarli odrębną umowę w sprawie takiej dostawy. Cel spółki można zabezpieczyć poprzez własną działalność gospodarczą lub ud;Processing and preserving of poultry meat;Dane_Norwegia_1
FONN HOLDING AS;1020;NULL;Kupuj/sprzedawaj i zarządzaj akcjami i papierami wartościowymi.;Freezing and further processing of fish, crustaceans and molluscs;Dane_Norwegia_1
DRANGEDAL LAFT- BUSTRAK UFS DA;1612;NULL;Produkcja wyrobów tartacznych i wyrobów z drewna.;Processing and finishing of wood;Dane_Norwegia_1
TRAPPETEKNIKK AS;2512;NULL;Produkcja i montaż wyrobów ze stali i metalu.;Manufacture of doors and windows of metal;Dane_Norwegia_1
OLEN TREVARE AS;1623;NULL;Produkcja i handel wyrobami drzewnymi oraz co z tym związane.;Manufacture of other builders' carpentry and joinery;Dane_Norwegia_1
CARSOE NORGE AS;2829;NULL;Produkcja urządzeń dźwigowych i przeładunkowych.;Manufacture of other general-purpose machinery n.e.c.;Dane_Norwegia_1
HORTEN BRYGGERI AS;1105;NULL;Zarządzanie zgromadzonymi prawami materialnymi i niematerialnymi oraz wartościami związanymi z produkcją piwa i wody mineralnej od 1854 roku na majątku Sollistrand w gminie Horten - w tym poprzez produkcję i sprzedaż piwa i wody mineralnej pod patronatem;Manufacture of beer;Dane_Norwegia_1
HOSANGER TRIKOTASJEFABRIKK AS;1410;NULL;Rozwój, produkcja i handel dzianiną.;Manufacture of knitted and crocheted apparel;Dane_Norwegia_1
NORDFJORD KJOTT AS;1013;NULL;Produkcja i handel, a także udział w innych spółkach.;Production of meat and poultry meat products;Dane_Norwegia_1
JANUSFABRIKKEN AS;1320;NULL;Produkuje tkaninę wełnianą w rolkach, która jest sprzedawana do dalszego przetworzenia. Dodatkowo produkcja skarpetek szmacianych.;Weaving of textiles;Dane_Norwegia_1
GIAX PRODUKSJON AS;3299;NULL;Produkcja przemysłowa bram garażowych, tarek do sera i podobnych wyrobów. Sprzedaż towarów własnej produkcji, o których mowa powyżej, oraz odsprzedaż towarów zakupionych. Rozwój produktu.;Other manufacturing n.e.c.;Dane_Norwegia_1
NAMTVEDT SNOROSE BUNAD;1421;NULL;Produkcja i sprzedaż bunadów, części bunadów i innych wyrobów rękodzieła. Szwalnia pod adresem domowym.;Manufacture of outerwear;Dane_Norwegia_1
ARK EIENDOM AS;1812;NULL;Prowadzenie działalności poligraficznej i reklamowej oraz interesowanie się innymi przedsiębiorstwami poprzez subskrypcję udziałów lub w inny sposób.;Other printing;Dane_Norwegia_1
ATELIER 99 DA;1813;NULL;Handel detaliczny w zakresie oprawy, fotografii, reklamy, projektowania i kopiowania.;Pre-press and pre-media services;Dane_Norwegia_1
HYDRONIQ COOLERS AS;2599;NULL;Prowadzimy produkcję, rozwój i handel artykułami metalowymi, w tym wymiennikami ciepła, a także działalność towarzyszącą.;Manufacture of other fabricated metal products n.e.c.;Dane_Norwegia_1
FOSENSKALLDYR AS;1020;NULL;Prowadzenie produkcji i sprzedaży krabów i podobnych produktów oraz co się z tym wiąże, w tym uczestnictwo w innych spółkach o podobnej działalności.;Slaughtering of fish, crustaceans and molluscs;Dane_Norwegia_1
SISTEM TEKNIK INDUSTRIAL FURNACE NORWAY NUF;2821;NULL;Projektowanie i produkcja dostosowanych do indywidualnych potrzeb pieców przemysłowych i instalacji do obróbki cieplnej dla przemysłu metali nieżelaznych i kompozytów.;Manufacture of ovens, furnaces and permanent household heating equipment;Dane_Norwegia_1
IDEOYA AS;3100;NULL;Projektowanie, produkcja, sprzedaż i montaż mebli. Usługi wykończenia wnętrz: prace malarskie, stolarskie, wykończeniowe i wykończeniowe. Sprzedaż materiałów budowlanych, wyrobów z drewna, drzwi, okien, narzędzi i innego sprzętu budowlanego i wyposażenia;Manufacture of furniture;Dane_Norwegia_1
ELDA BAKERI AS;1071;NULL;Produkcja i sprzedaż wyrobów piekarniczych.;"Manufacture of bread; manufacture of fresh pastry goods and cakes";Dane_Norwegia_1
A1 GRAFISK HAMMERFEST Hemmingsen;1812;NULL;Branża graficzna.;Other printing;Dane_Norwegia_1
CARAT NORGE AS;2366;NULL;Rozwój i produkcja wyrobów z kamienia, minerałów i betonu oraz inna działalność naturalnie z tym związana. Ponadto spółka będzie prowadzić działalność transportową.;Manufacture of other articles of concrete, cement and plaster;Dane_Norwegia_1
UI DEPRO HOLDING AS;2812;NULL;Spółka holdingowa. Działalność polega na posiadaniu udziałów w innych spółkach.;Manufacture of fluid power equipment;Dane_Norwegia_1
HEIDELBERG MATERIALS NORWAY AS;2351;NULL;Posiadanie i prowadzenie firm w branży handlowej i przemysłowej.;Manufacture of cement;Dane_Norwegia_1
STENSLAND MEK VERKSTED AS;2829;NULL;Produkcja i sprzedaż mechaniczna i co się z tym naturalnie wiąże.;Manufacture of other general-purpose machinery n.e.c.;Dane_Norwegia_1
HUSABO VINGARD AS;1102;NULL;Prowadzenie winnicy z produkcją i sprzedażą wina produkowanego lokalnie, doświadczeniami kulturalnymi i komunikacją związaną z winnicą, a także importem i eksportem wina.;Manufacture of wine from grape;Dane_Norwegia_1
HJA INVEST AS;3012;NULL;Inwestycje w inne spółki, a także sprzedaż usług językowych związanych z tłumaczeniami pisemnymi i ustnymi.;Building of pleasure and sporting boats;Dane_Norwegia_1
AURORA EYEWEAR DA;2670;NULL;Produkcja i sprzedaż wyrobów optycznych odpowiednich do uchwycenia zorzy polarnej.;Manufacture of optical instruments, magnetic and optical media and photographic equipment;Dane_Norwegia_1
HANSENKJOKKEN AMLAND;3100;NULL;Produkcja i sprzedaż mebli kuchennych.;Manufacture of furniture;Dane_Norwegia_1
HERITAGE GIFT SHOP ATHEMBO;3240;NULL;Ręcznie robione lalki w strojach ludowych i bunady dla lalek oraz ręcznie robione akcesoria z lalkami wojennymi.;Manufacture of games and toys;Dane_Norwegia_1
VARDASEN KAPP & KLYV Eli Herrebroden;1624;NULL;Cięcie materiałów drewnianych do produkcji palet.;Manufacture of wooden containers;Dane_Norwegia_1
RAUMA AUTOMASJON AS;2829;NULL;Produkcja maszyn i urządzeń oraz pozostała działalność w zakresie doradztwa technicznego;Manufacture of other general-purpose machinery n.e.c.;Dane_Norwegia_1
NICRO AS;2599;NULL;Napędzamy produkcję i sprzedaż artykułów ze stali nierdzewnej i tego co z tym związane.;Manufacture of other fabricated metal products n.e.c.;Dane_Norwegia_1
ESTER LOVLAND HUSFLID;1421;NULL;Wszystkie szwy Nordfjordbunad z dodatkami. Trochę odzieży, wyroby ze skóry bydlęcej.;Manufacture of outerwear;Dane_Norwegia_1
REINS EIGEDOM OG INVEST AS;2553;NULL;Spółka holdingowa.;Machining of metals;Dane_Norwegia_1
CRYSTALS NYGAARD;3213;NULL;Biżuteria i wyposażenie wnętrz własnej roboty, odsprzedaż kryształów.;Manufacture of imitation jewellery and related articles;Dane_Norwegia_1
RORA BAKERI AS;1071;NULL;Zakładanie i prowadzenie działalności piekarniczej, rozwoju produktów i handlu, a także innej działalności, która jest z tym naturalnie związana. Spółka może także wejść z kapitałem zakładowym do innych spółek współpracujących.;"Manufacture of bread; manufacture of fresh pastry goods and cakes";Dane_Norwegia_1
ASKER COUTURE AS;1421;NULL;Projektowanie, szycie na miarę ubrań i wnętrz na zamówienie, sprzedaż nowych i używanych ubrań i wnętrz. Sprzedaż tkanin na metry, sprzedaż materiałów i akcesoriów krawieckich. Naprawa i serwis komputerów Mac, iPad, iPhone i produktów Apple.;Manufacture of outerwear;Dane_Norwegia_1
CC PARTNER FOLLO AS;1812;NULL;Usługi związane z drukowaniem, kopiowaniem i drukowaniem.;Other printing;Dane_Norwegia_1
THUNE PRODUKTER RAUFOSS AS;2553;NULL;Firma mechaniczna zajmująca się obróbką metali, w tym obróbką cieplną stali narzędziowej. Produkcja przemysłowych narzędzi produkcyjnych dla fabryk branży motoryzacyjnej i obronnej, działalność produkcyjna oraz sprzedaż wyrobów własnych i zakupionych.;Machining of metals;Dane_Norwegia_1
ROGALAND STALSERVICE AS;2511;NULL;Mechaniczna działalność przemysłowa, zakup i sprzedaż towarów i usług i co z tym związane.;Manufacture of metal structures and parts of structures;Dane_Norwegia_1
SKARPENORD AS;2812;NULL;Produkcja przemysłowa, działalność doradcza i handlowa oraz udział w spółkach.;Manufacture of fluid power equipment;Dane_Norwegia_1
BERGEN TRANSPORT- OG CONTAINERMATERIELL AS;2822;NULL;Sprzedaż, wynajem, naprawa i produkcja materiałów transportowych i kontenerowych oraz wszystkiego, co w naturalny sposób wiąże się z taką działalnością.;Manufacture of lifting and handling equipment;Dane_Norwegia_1
MARKEBO INDUSTRIBYGG AS;2651;NULL;Nabycie, budowa i eksploatacja nieruchomości.;Manufacture of instruments and appliances for measuring, testing and navigation;Dane_Norwegia_1
HEIDELANA AS;2361;NULL;Finanse i inwestycje w nieruchomości oraz to, co naturalnie należy do niniejszego dokumentu.;Manufacture of concrete products for construction purposes;Dane_Norwegia_1
RL MARINE AS;3012;NULL;Produkcja i naprawa wyrobów kompozytowych z tworzyw sztucznych. Naprawa uszkodzeń włókna szklanego i żelkotu, skup, sprzedaż i renowacja używanych łodzi rekreacyjnych, silników oraz wyposażenia i części do łodzi. Leasing pracy. Transport łodzi. Biznes poz;Building of pleasure and sporting boats;Dane_Norwegia_1
SNEKKERMESTER PER INDERGARD AS;3100;NULL;Produkcja mebli i wyposażenia.;Manufacture of furniture;Dane_Norwegia_1
SENSITIVE PRODUKTER ANS;2042;NULL;Produkujemy i sprzedajemy produkty zapachowe i produkty higieniczne dla hurtowników, sprzedawców detalicznych, handlu internetowego, eksportu i powiązanych przedsiębiorstw.;Manufacture of perfume and toilet preparations;Dane_Norwegia_1
SVEIS OG REP AS;2553;NULL;Prace produkcyjne i spawalnicze oraz to, co jest z nimi związane.;Machining of metals;Dane_Norwegia_1
CREACTIVE DA;1813;NULL;Projektowanie, produkcja i sprzedaż rozwiązań internetowych, wynajem serwerów (Webhosting).;Pre-press and pre-media services;Dane_Norwegia_1
PARMA PLAST AS;2221;NULL;Sprzedaż i produkcja wyrobów z tworzyw sztucznych i co z tym związane.;Manufacture of plastic plates, sheets, tubes and profiles;Dane_Norwegia_1
IMPERATOR AS;3011;NULL;Działalność agencyjna, ubezpieczeniowa oraz eksportowo-importowa i co z tym związane, w tym udział w podobnej działalności.;Building of civilian ships and floating structures;Dane_Norwegia_1
UNITED BAKERIES HOLDING AS;1071;NULL;Import i sprzedaż wyrobów piekarniczych i spożywczych. Produkcja i sprzedaż wyrobów chlebowych. Produkcja i sprzedaż wody mineralnej oraz innych napojów bezalkoholowych. Import i sprzedaż sprzętu sportowego. Działalność inwestycyjna obejmująca posiadanie;"Manufacture of bread; manufacture of fresh pastry goods and cakes";Dane_Norwegia_1
HOFSETH AALESUND AS;1020;NULL;Przetwórstwo i marketing produktów rybnych.;Freezing and further processing of fish, crustaceans and molluscs;Dane_Norwegia_1
STROE SVEIS;2553;NULL;Spawanie i obróbka metali.;Machining of metals;Dane_Norwegia_1
VENNESLA TIDENDE AS;1811;NULL;Wydawanie gazety z działalnością reklamową.;Printing of newspapers;Dane_Norwegia_1
REC SILICON AS;2013;NULL;Rozwój, produkcja, marketing i sprzedaż materiałów krzemowych do produkcji ogniw słonecznych i powiązanych produktów pośrednich, a także inna powiązana działalność.;Manufacture of other inorganic basic chemicals;Dane_Norwegia_1
AS HELLE FABRIKKER;2561;NULL;Rozwijać, produkować i sprzedawać produkty własne i zakupione i co się z tym wiąże, włączając udział w innych spółkach.;Manufacture of cutlery;Dane_Norwegia_1
SIGGERUD HOLDING AS;2015;NULL;Inwestycja w akcje i co się z tym naturalnie wiąże.;Manufacture of fertilisers and nitrogen compounds;Dane_Norwegia_1
ERIKSEN INDUSTRILAKKERING EFTF EDGAR MOE ANS;2551;NULL;Prowadź lakiernię i co z tym związane.;Coating of metals;Dane_Norwegia_1
STALERIET AS;2511;NULL;Produkcja i montaż wyrobów metalowych. Doradztwo w zakresie produkcji i montażu budynków ze stali.;Manufacture of metal structures and parts of structures;Dane_Norwegia_1
NORSK VARME INNOVASJON AS;2821;NULL;Import i sprzedaż hurtowa pieców opalanych drewnem, a także projektowanie, rozwój i produkcja pieców. Kursy i instalacja, i co naturalnie się z tym wiąże.;Manufacture of ovens, furnaces and permanent household heating equipment;Dane_Norwegia_1
SOM & MER AS;1421;NULL;Tekstylia: Oferuje szycie, ponowne szycie i projektowanie odzieży i nakryć głowy. Teatr: Dostarcza scenografię, figury i maski do teatrów i obiektów kulturalnych w całym kraju.;Manufacture of outerwear;Dane_Norwegia_1
NORICE AS;3299;NULL;Rozwój, produkcja i sprzedaż sprzętu, maszyn do rybołówstwa i przetwórstwa ryb, sprzedaż usług.;Other manufacturing n.e.c.;Dane_Norwegia_1
EDEL VIN AS;1102;NULL;Spółka holdingowa.;Manufacture of wine from grape;Dane_Norwegia_1
BAKER BRUN HOLDING AS;1071;NULL;Posiadanie i prowadzenie piekarni, a także posiadanie nieruchomości i wszystko z tym związane.;"Manufacture of bread; manufacture of fresh pastry goods and cakes";Dane_Norwegia_1
NORDIG HOLDING AS;1089;NULL;Inwestuj w firmy, które produkują lub opracowują rozwiązania w zakresie żywności i posiłków niezawierających pszenicy i glutenu lub które w inny sposób działają na rzecz prostszego, zdrowszego, bardziej zrównoważonego i lepszego życia oraz sytuacji wolnyc;Manufacture of other food products n.e.c.;Dane_Norwegia_1
BAMSRUDLAVEN AS;1052;NULL;Produkcja lodów oraz działalność gospodarcza związana ze sprzedażą i dystrybucją lodów, a także posiadanie udziałów lub udziałów w innych spółkach dowolnego rodzaju. Prowadzimy serwowanie i catering z własnego lokalu.;Manufacture of ice cream and other edible ice;Dane_Norwegia_1
INNOVA BYGGKONSULT AS;1089;NULL;Produkcja artykułów spożywczych. Doradztwo. Firma budowlana. Doradztwo.;Manufacture of other food products n.e.c.;Dane_Norwegia_1
VEDAVAGEN FISK ANS;1020;NULL;Przetwórstwo i sprzedaż ryb i skorupiaków.;Freezing and further processing of fish, crustaceans and molluscs;Dane_Norwegia_1
HILDE MANGERSNES;1071;NULL;Sprzedaż bezglutenowych domowych wypieków oraz sprzedaż produktów zdrowotnych i wellness poprzez sklep internetowy, fizycznie (pokaz produktów, stoiska, spotkania z ludźmi) i bonusowo.;"Manufacture of bread; manufacture of fresh pastry goods and cakes";Dane_Norwegia_1
AMO'S PIZZA AS;1085;NULL;Prowadzenie produkcji i sprzedaży pizzy oraz innych dań gotowych.;Manufacture of prepared meals and dishes;Dane_Norwegia_1
TRYSIL ELEMENT AS;1623;NULL;Produkuj i sprzedawaj kratownice.;Manufacture of other builders' carpentry and joinery;Dane_Norwegia_1
STIG SMED AS;2540;NULL;Warsztat mechaniczny, produkcja i naprawy wyrobów stalowych.;Forging and shaping metal and powder metallurgy;Dane_Norwegia_1
NORD NORSK TERMORENS AS;2420;NULL;Wykonywanie serwisu, konserwacji i czyszczenia wszelkiego rodzaju systemów rurowych oraz prowadzenie działalności z tym związanej, a także posiadanie udziałów i udziałów w innych przedsiębiorstwach.;Manufacture of tubes, pipes, hollow profiles and related fittings, of steel;Dane_Norwegia_1
NORRLANDS INDUSTRI & KONSULT AB NUF;2553;NULL;Mechanika spawalnicza i montaż w tartakach i przemyśle.;Machining of metals;Dane_Norwegia_1
ROBOTVERKSTED MENDEZ;2620;NULL;Produkcja komputerów i wyposażenia dodatkowego, komponentów elektronicznych przeznaczonych do zdobywania kompetencji technicznych, szkolenia zawodowego i pracy kwalifikacyjnej. Usługi doradcze związane z edukacją techniczną. Montaż maszyn i urządzeń przem;Manufacture of computers and peripheral equipment;Dane_Norwegia_1
